Location,MinTemp,MaxTemp,Rainfall,Humidity,Pressure,Month
Springfield,16.9,21,0.8,73,1012.9,1
Springfield,18,20.5,0,82,1008.6,1
Springfield,16,21.5,5.6,70,1010.4,1
Springfield,16.5,22.5,0,85,1014.2,1
Springfield,17.5,24.7,1,70,1013.9,1
Springfield,20.2,26,0,84,1014.9,2
Springfield,21,25,0,84,1013.1,2
Springfield,20.2,23,0,93,1011.2,2
Springfield,17,21.5,0.4,77,1015.1,2
Springfield,14,22.5,0,71,1014.7,2
Springfield,17.5,20.4,0,58,1009.7,2
Springfield,14,18.8,2.4,61,1014.1,2
Springfield,17.5,21.2,0,60,1023.3,2
Springfield,17.6,22.5,0,59,1024.7,2
Springfield,17,24.5,0,56,1023.7,2
Springfield,17,28.8,0,60,1016.8,2
Springfield,19,34.5,0,28,1008.4,2
Springfield,17,19.8,0.2,80,1019.4,2
Springfield,17.5,22.5,2.8,84,1017.9,2
Springfield,19,31,1.8,70,1009.5,2
Springfield,16.1,22.4,0,84,1010.5,2
Springfield,18.2,21.1,0,71,1015.9,2
Springfield,17.8,21.4,0,58,1017.8,2
Springfield,17.4,21,0,60,1018.8,2
Springfield,17,22,0,64,1021.6,2
Springfield,16.6,27.5,0,71,1015.4,2
Springfield,18.5,20.4,0,83,1014.6,2
Springfield,15.2,22,0,57,1018.6,2
Springfield,17.8,25.8,0,78,1003.9,2
Springfield,14.5,22,0,66,1005.4,2
Springfield,12,18.7,0,78,1013.7,2
Springfield,13.5,21.1,1.4,84,1019.2,2
Springfield,14.6,22,6.4,67,1017.8,2
Springfield,18.5,24.5,5.4,87,1009.4,3
Springfield,17,18.2,16.4,81,1006.5,3
Springfield,13.3,17.8,0.4,53,1025,3
Springfield,14.3,20.2,0,61,1031.8,3
Springfield,15.1,23.6,0,70,1027.7,3
Springfield,14.7,21.4,0,91,1024,3
Springfield,16,20.5,0,61,1025.6,3
Springfield,12.5,25.5,0,70,1020.5,3
Springfield,16.2,24,0,73,1017.6,3
Springfield,16.8,26,0,85,1016.3,3
Springfield,16.2,22.4,0,84,1012.1,3
Springfield,16.5,19.8,0,57,1017.1,3
Springfield,13.4,19,0.4,66,1020.6,3
Springfield,14,20,0,56,1025.5,3
Springfield,15.5,23.6,0,71,1020.5,3
Springfield,17,36.4,0,58,1012.1,3
Springfield,16.9,27.6,0,71,1009.6,3
Springfield,15,18.5,1.8,61,1014.9,3
Springfield,14.7,23.5,0.8,70,1015.9,3
Springfield,14.5,21.6,0,62,1006,3
Springfield,12.6,19.5,4.6,83,1016.6,3
Springfield,9.1,21.2,0.2,87,1015.7,3
Springfield,12.3,20.3,0,89,1012.2,3
Springfield,14.2,23.7,0.6,81,1015.1,3
Springfield,15,20,0.6,90,1020.2,3
Springfield,11.8,22.8,0,83,1025.9,3
Springfield,14.2,25.6,0,97,1018.8,3
Springfield,15.7,20.5,0,79,1020,3
Springfield,16,19,0.4,61,1026.6,3
Springfield,15.7,18.3,0.2,77,1019.9,3
Springfield,14.8,18.4,17.6,93,1018.4,3
Springfield,13.2,16.9,7.2,53,1024.1,4
Springfield,9.2,19.1,0,57,1025.2,4
Springfield,14,18.6,0.2,69,1032.2,4
Springfield,12.8,19.4,0,70,1033,4
Springfield,15.2,18.6,0,66,1033.2,4
Springfield,14.3,22,0,69,1030.1,4
Springfield,14,22.2,0,67,1026.3,4
Springfield,13.7,29,0,82,1020.5,4
Springfield,17,19.8,0,76,1021,4
Springfield,16.2,21.4,0.2,67,1020.9,4
Springfield,16.4,21.4,0,85,1018.3,4
Springfield,18.9,20.6,0.2,80,1023.6,4
Springfield,17.5,23,0,71,1020.2,4
Springfield,17,19,0,75,1019.3,4
Springfield,14.3,18,0,63,1022.3,4
Springfield,13,19.5,0,70,1018.8,4
Springfield,11.5,21.7,0,86,1017.8,4
Springfield,16.1,26,0,78,1017.5,4
Springfield,16.5,24,1,68,1017.4,4
Springfield,13.4,21.5,0,94,1015.8,4
Springfield,16.1,27,0,81,1011.6,4
Springfield,13.4,17.4,4.2,76,1011.4,4
Springfield,12.6,17.6,2.2,79,1021.7,4
Springfield,14,19.3,2.8,81,1021.4,4
Springfield,14.5,19,4.8,79,1022.1,4
Springfield,13.6,18.4,1.4,94,1023.5,4
Springfield,12.4,19.5,0,86,1022.9,4
Springfield,11.8,20.2,0.4,83,1026.2,4
Springfield,12.6,20.1,0,86,1021.8,4
Springfield,14.8,17.5,0.6,62,1026.3,4
Springfield,13.5,19,0,73,1030.4,5
Springfield,8.8,20.5,0,95,1030.4,5
Springfield,12,21,0,84,1028.5,5
Springfield,11.7,22.4,0,74,1027.6,5
Springfield,9.2,22,0,91,1031,5
Springfield,11.2,22.5,0,67,1032.7,5
Springfield,11.6,22,0,82,1031.3,5
Springfield,11,21.5,0,73,1030.5,5
Springfield,11,24.5,0,83,1026.4,5
Springfield,13.4,24,0,62,1019.9,5
Springfield,13.5,18.5,13,76,1024.5,5
Springfield,11.1,18.6,0,73,1029.6,5
Springfield,13.8,18.6,0,78,1029.6,5
Springfield,8.5,19.6,0,81,1027.1,5
Springfield,7.5,19,0,87,1024.7,5
Springfield,7.4,21.2,0,89,1022.7,5
Springfield,7.8,21.4,0,92,1019.9,5
Springfield,8.8,21.3,0,73,1014.1,5
Springfield,11,21.6,0,80,1014.1,5
Springfield,13,24.5,0.4,87,1010.7,5
Springfield,14.5,23.6,8.4,81,995,5
Springfield,8.6,14.8,5.4,80,994.9,5
Springfield,8.9,14.4,44,60,1004.6,5
Springfield,11.5,15.2,0.2,62,1016.7,5
Springfield,7.3,17.8,0,96,1022.3,5
Springfield,8.6,19.1,0,71,1023.6,5
Springfield,11.4,19.5,0,72,1023.3,5
Springfield,10.5,19.5,0.8,83,1023.6,5
Springfield,10,21,0,77,1024,5
Springfield,9.3,20.4,0,70,1021.3,5
Springfield,11.6,18.9,0,71,1020,5
Springfield,9.6,20.1,0.8,92,1022,6
Springfield,11.5,18.1,0.2,85,1018,6
Springfield,12,18.4,4.6,88,1017,6
Springfield,7.8,16.1,31.2,87,1013.5,6
Springfield,12.6,17,29.4,82,1020.9,6
Springfield,12.8,16.5,10.4,76,1025.9,6
Springfield,10.3,16.2,4.4,84,1025.1,6
Springfield,7,17.5,6.2,95,1025,6
Springfield,7.5,19.6,0,80,1021.4,6
Springfield,9.5,21.3,4.4,86,1008.9,6
Springfield,12.7,17,1.2,89,1009,6
Springfield,10,14.2,12,77,1015.6,6
Springfield,10.4,15.5,4.2,57,1022.6,6
Springfield,9,16.8,5.4,79,1025.6,6
Springfield,11.8,19,0.4,89,1024.2,6
Springfield,13,19,0.4,83,1022.1,6
Springfield,11,19.3,0.8,63,1017.2,6
Springfield,13,18.5,2.4,92,1012.4,6
Springfield,11.3,13,14,89,1000.5,6
Springfield,7.8,14.2,19.8,82,1007.7,6
Springfield,9.4,13.2,12,55,1013.1,6
Springfield,10,14,2.6,65,1018.1,6
Springfield,7.4,13,0,74,1013.1,6
Springfield,7,17.5,3.4,87,1005,6
Springfield,7,18,0.8,100,1004,6
Springfield,9.6,17.5,0.4,91,1007.2,6
Springfield,10,16,0.2,71,998.1,6
Springfield,10.4,17.4,9.6,91,997.4,6
Springfield,9.3,12.8,13.6,83,989.2,6
Springfield,7.8,14.1,26.4,65,1004.2,6
Springfield,8.9,14.8,14.4,76,1017.5,7
Springfield,10.8,16.5,0,73,1028.2,7
Springfield,11.2,17.5,0,79,1029.5,7
Springfield,12,16.5,0,77,1025.1,7
Springfield,8,18.5,0,93,1021.8,7
Springfield,10.2,16.8,0.2,78,1008.6,7
Springfield,9.9,18,12.2,80,1014.7,7
Springfield,11,18.9,0,80,1014,7
Springfield,12.4,18.5,3,91,1001.9,7
Springfield,10.5,14,3.4,88,1001.8,7
Springfield,10,14.2,12.2,70,1012,7
Springfield,10.5,14.4,4.6,84,1021.3,7
Springfield,10.2,14.8,8,68,1026.2,7
Springfield,12.3,15.5,0.6,73,1028.4,7
Springfield,7.5,19,0,76,1020.5,7
Springfield,11,17.1,0,57,1006.4,7
Springfield,11,15.5,10.2,74,1009,7
Springfield,10,18.4,1,79,1011,7
Springfield,8.4,15.5,34,88,1004.7,7
Springfield,6.4,13.7,2.2,74,995.1,7
Springfield,6.9,14.8,5.4,59,1007,7
Springfield,7.4,16.4,5.2,71,1016.8,7
Springfield,9.8,13.5,9.4,87,1016.8,7
Springfield,7.3,14.4,1.2,64,1020.8,7
Springfield,8,12.5,12.4,50,1024.6,7
Springfield,8.6,15,0.2,75,1029.3,7
Springfield,10,17.6,0.6,79,1031.1,7
Springfield,11,15.5,0,66,1032.1,7
Springfield,10.9,17.4,0,69,1033.4,7
Springfield,10.6,18.2,0,71,1032.8,7
Springfield,6.2,18.8,0,89,1027.5,7
Springfield,7.2,18.7,0,91,1024.2,8
Springfield,9.5,16.7,0,84,1026.7,8
Springfield,10.5,18.4,0,88,1024.2,8
Springfield,11.8,18.6,0,82,1020.8,8
Springfield,10.6,19.5,0,81,1012,8
Springfield,12.4,15,7,77,1014.1,8
Springfield,9,17.7,0,87,1019.2,8
Springfield,6.4,18.4,0,92,1013.5,8
Springfield,9,14.1,2.4,54,1016.8,8
Springfield,7.5,17.8,0.2,74,1005.8,8
Springfield,8.8,17,6.2,74,1014.2,8
Springfield,10.5,17.6,0.4,72,1006.2,8
Springfield,12,20.5,0,79,1005.7,8
Springfield,10.6,17.5,3.6,75,999.1,8
Springfield,6.8,12,14.2,85,1002.9,8
Springfield,6,16.6,26.2,88,1013.6,8
Springfield,7.2,19.5,0.8,78,1016.2,8
Springfield,12.4,17.9,0,73,1005.6,8
Springfield,10.5,17.9,0.6,72,1013.9,8
Springfield,11.5,15.6,3.6,93,1010.3,8
Springfield,7,16,1,68,1010.1,8
Springfield,7.9,14.5,9.2,89,1006.3,8
Springfield,8.4,13.8,9.2,52,1009,8
Springfield,8.8,15,3.8,84,1016,8
Springfield,11.5,16,3,81,1024.4,8
Springfield,11,16.5,0,73,1020.2,8
Springfield,10.1,16,1.2,93,1013.3,8
Springfield,9.5,12,20.4,94,1010.6,8
Springfield,7.5,14,4.4,78,1023.1,8
Springfield,9,16,2.6,82,1026.4,8
Springfield,9.4,18.2,0,75,1023.9,8
Springfield,10.2,18.1,7.6,70,1009.2,9
Springfield,7.5,12.5,9.4,72,1013,9
Springfield,8.7,12.9,3.4,75,1022.7,9
Springfield,7.8,18.7,0,63,1018.6,9
Springfield,8.5,12.5,2.8,82,1005,9
Springfield,9.4,14.8,8.4,86,1017.2,9
Springfield,9.8,20.5,1.2,80,1016.8,9
Springfield,7.5,18.1,15,85,1020.7,9
Springfield,10,18,0.2,64,1012.2,9
Springfield,13,17.5,0,66,994.5,9
Springfield,8.8,15,13.4,73,999.3,9
Springfield,6.5,13.5,8.8,79,1009,9
Springfield,7,16.5,14.6,88,1021,9
Springfield,9,18.5,0,74,1013.4,9
Springfield,11.7,15.2,1.6,81,1009.4,9
Springfield,7.5,17.8,0.4,72,1014.9,9
Springfield,11.8,20.7,0.2,71,1013.9,9
Springfield,8.4,16.7,10.4,69,1011.1,9
Springfield,8,16,10.6,67,1017.9,9
Springfield,7.5,18.5,0.6,77,1011,9
Springfield,8.6,12.4,11.8,91,1002.5,9
Springfield,6.5,17,11.8,70,1018.7,9
Springfield,12,18.2,0.4,68,1017.7,9
Springfield,11.4,13.5,3.2,75,1016.1,9
Springfield,10.3,14.4,0.6,54,1029.4,9
Springfield,9,17.5,0,55,1032.1,9
Springfield,7,24,0,53,1019.9,9
Springfield,8.4,13.6,3.4,62,1011.6,9
Springfield,7.4,12,17.8,93,1007.8,9
Springfield,7.1,13.2,13.4,52,1019.2,9
Springfield,9.8,16,2.8,92,1022.1,10
Springfield,11.2,20,0,70,1019.8,10
Springfield,10.5,15.2,0,57,1022.4,10
Springfield,9.8,14.7,0,77,1027.3,10
Springfield,11.5,15.6,1.6,71,1026.1,10
Springfield,12.3,17.5,2.2,92,1021.8,10
Springfield,14,17.1,0.4,79,1022,10
Springfield,14.2,18.2,0.2,80,1018,10
Springfield,13.8,18,0,93,1014.1,10
Springfield,15,17.2,0,84,1012.5,10
Springfield,8.3,15,10,62,1018.9,10
Springfield,10.2,15.6,0.8,65,1020.5,10
Springfield,12,15.4,1.4,87,1023.7,10
Springfield,12,17.1,0,78,1025.4,10
Springfield,8.4,17.4,0,87,1028.1,10
Springfield,8.7,18.3,0,67,1029.2,10
Springfield,11.9,23.5,0,58,1022.2,10
Springfield,12.5,27.7,0,51,1013.6,10
Springfield,13.8,16.6,0.4,72,1018.5,10
Springfield,8,16.6,0,82,1024.6,10
Springfield,10,17.8,0,64,1022.2,10
Springfield,14.4,18,0,74,1020.5,10
Springfield,13.8,16.6,0.4,79,1023.1,10
Springfield,14.1,17,0,71,1028.3,10
Springfield,14.5,19.5,0,74,1026.1,10
Springfield,15.4,27.5,0,77,1016,10
Springfield,18,22.5,29.4,77,1013.3,10
Springfield,16.2,23,0,64,1007,10
Springfield,12.3,17,5.4,70,1018.6,10
Springfield,13.2,19.5,0,60,1019.6,10
Springfield,13,16.5,0,79,1019.3,10
Springfield,11.1,16.2,0,64,1029.9,11
Springfield,12.1,15.6,0,57,1029.9,11
Springfield,12,16.5,0,60,1028.6,11
Springfield,13,19.6,0,69,1025.2,11
Springfield,14.8,29,0,66,1014.2,11
Springfield,17.3,30.6,1,60,1006.4,11
Springfield,15.2,20.5,2,69,1010.4,11
Springfield,14.5,22,0,64,1018.5,11
Springfield,11.8,20,0,72,1022.4,11
Springfield,16,22,0,63,1011,11
Springfield,16.5,22.5,0.8,93,1013.7,11
Springfield,16.4,25.8,0,71,1014.1,11
Springfield,17.6,27,1.6,60,1011.1,11
Springfield,15,25.1,0,57,1011.9,11
Springfield,15.1,21.4,0,79,1015.7,11
Springfield,17.3,21.6,0,80,1009.3,11
Springfield,14,20,0,72,1008.1,11
Springfield,14,19.7,8.8,87,996.2,11
Springfield,12.4,18.5,3.4,73,1000.3,11
Springfield,12.8,16.2,4,64,1020.5,11
Springfield,11.6,17.5,0,67,1019.2,11
Springfield,7.5,19,0,70,1025.9,11
Springfield,10.5,25.8,0,71,1024.1,11
Springfield,14.6,24.3,0,88,1019.8,11
Springfield,15.5,19.2,0,90,1012.8,11
Springfield,9,15.5,5.6,62,1017.8,11
Springfield,12,16.5,1.8,57,1022.7,11
Springfield,13.5,18.2,0,60,1023.8,11
Springfield,12.8,21.6,0,71,1015,11
Springfield,14.5,20.2,0,68,1016.4,11
Springfield,12.4,22.6,0,57,1012.4,12
Springfield,11.8,18.5,0,64,1020.5,12
Springfield,13.4,19.5,0,59,1025,12
Springfield,12.9,20,0,65,1024.4,12
Springfield,16,20.6,0,72,1019.4,12
Springfield,16.1,18.8,0,80,1019.4,12
Springfield,14.7,18.7,2,70,1022.9,12
Springfield,10.7,17.8,0,59,1024.2,12
Springfield,14.2,17.8,1.4,64,1013.3,12
Springfield,14.9,18.5,0,62,1013.3,12
Springfield,9.9,21.5,0,60,1025.9,12
Springfield,14,24,0,58,1020.9,12
Springfield,16.2,30.2,0,74,1013.2,12
Springfield,17,20.6,0,83,1010.2,12
Springfield,13.8,19.5,0,91,1014.7,12
Springfield,14.8,17,0,61,1019.6,12
Springfield,14.5,19.2,0,56,1026.9,12
Springfield,16,21.2,0,60,1025.2,12
Springfield,16.6,21.9,0,71,1017.6,12
Springfield,16.8,19.8,0,81,1016.7,12
Springfield,16.1,20.6,0,68,1015.3,12
Springfield,16.1,20.4,0,65,1011.6,12
Springfield,16.7,19.8,0,68,1011.5,12
Springfield,15,20.5,0,58,1021,12
Springfield,12.5,21.5,0,68,1019.9,12
Springfield,15,22.2,0,71,1015.2,12
Springfield,17.8,22.6,0,75,1019.5,12
Springfield,17,24,0,59,1017.6,12
Springfield,18.6,26.9,1.2,86,1006.7,12
Springfield,15.8,19.6,0.4,75,1009.8,12
Springfield,15,19.5,0,61,1019.6,12
Springfield,13,20.4,0,67,1019.8,1
Springfield,12,21.5,0,63,1024.3,1
Springfield,14,23.2,0,73,1017.4,1
Springfield,17,22.1,0,74,1017.1,1
Springfield,16.3,24,0,65,1015.6,1
Springfield,18.2,26.7,0,66,1003.8,1
Springfield,16.2,21.9,0,94,1010.7,1
Springfield,13.2,24,0.2,66,1014.9,1
Springfield,16.5,28,0,87,1007.9,1
Springfield,17.5,20.6,0.4,72,1012.4,1
Springfield,14.2,20.2,0.2,66,1014.5,1
Springfield,15.8,21.5,0,76,1021.3,1
Springfield,12.8,22.8,0,50,1018.7,1
Springfield,16.3,23.2,0,75,1016.4,1
Springfield,18,20.8,0,64,1020.2,1
Springfield,16,24.5,0,57,1024.6,1
Springfield,17,33.8,0,49,1020,1
Springfield,17.8,38.9,0,59,1011,1
Springfield,18.4,22.2,0,80,1015.1,1
Springfield,17.5,18.9,3.6,94,1014,1
Springfield,15.2,19.6,0,87,1018.1,1
Springfield,14.4,21.5,0,83,1018.5,1
Springfield,17.6,22.8,0,87,1015.6,1
Springfield,19.6,22.3,0,75,1011.5,1
Springfield,18.2,19.5,12.6,87,1011.8,1
Springfield,18,20.2,0,67,1018,1
Springfield,17.5,21.6,0,78,1019.1,1
Springfield,17.8,21.6,0,60,1020.1,1
Springfield,17.2,23.4,0,61,1016.7,1
Springfield,18.5,21.2,0,72,1013.7,1
Springfield,15.7,21.3,0.2,54,1021.7,1
Springfield,12.5,24.4,0,59,1013.3,2
Springfield,17.2,19,0.6,96,1012.2,2
Springfield,15,18.7,0.4,67,1019.5,2
Springfield,15,19.5,0,49,1022,2
Springfield,14.7,24,0,52,1012.5,2
Springfield,16,22,0,72,1006.6,2
Springfield,16.4,23.2,0.8,73,1016.1,2
Springfield,18,24.1,0,74,1018.3,2
Springfield,19.1,27,0,77,1015.5,2
Springfield,18.7,24.9,8.4,84,1015.5,2
Springfield,20.4,23,0,82,1017.6,2
Springfield,17.5,23.4,0.4,82,1017.7,2
Springfield,17.9,22.7,0,69,1016.5,2
Springfield,14.2,26.5,0,63,1013.4,2
Springfield,16.3,24.2,0,84,1011,2
Springfield,19.2,21.2,0,84,1018.4,2
Springfield,18.4,22,0,80,1019.5,2
Springfield,19.7,24.1,0,85,1016,2
Springfield,19.5,21.8,0,82,1014.4,2
Springfield,16,20.3,0,90,1017.1,2
Springfield,17.6,21.9,0,60,1020.3,2
Springfield,18.8,22.6,0,57,1022.9,2
Springfield,17.2,23.2,0,76,1022,2
Springfield,19,24.6,0,76,1020.7,2
Springfield,18.8,23.8,0,78,1017.9,2
Springfield,20.2,24,0,76,1021.1,2
Springfield,19,24.5,0,65,1023.4,2
Springfield,18.6,25.8,0,61,1022.4,2
Springfield,17,24.9,0,64,1019.9,3
Springfield,17.5,28.4,0,53,1014.5,3
Springfield,18.6,21.2,0,71,1017.7,3
Springfield,17.2,19.7,0,68,1017.4,3
Springfield,14.7,18.8,0.2,59,1024.6,3
Springfield,16,21.5,0,82,1026.2,3
Springfield,17.5,22,0,72,1025.2,3
Springfield,14.2,21.9,0.8,81,1025.9,3
Springfield,17.1,21.5,0.2,61,1028.3,3
Springfield,16.7,24.2,0,59,1027.1,3
Springfield,16.8,27,0,55,1023.8,3
Springfield,18.2,37,0,73,1020.6,3
Springfield,21.5,32.5,0,28,1014.7,3
Springfield,19.3,21.1,13.8,93,1016.3,3
Springfield,18.5,21.8,0.8,91,1011.7,3
Springfield,17,19.2,0,55,1019.9,3
Springfield,9.3,22.2,0,63,1025,3
Springfield,12.8,22,0,85,1020.5,3
Springfield,15.7,21.4,0,85,1019.5,3
Springfield,15,21.8,0,84,1019.5,3
Springfield,18,21,0,70,1024.2,3
Springfield,19,24.5,0.2,95,1021.4,3
Springfield,19.5,29.5,7.4,75,1016.1,3
Springfield,19.4,23.6,13.4,82,1016.8,3
Springfield,17.6,21.6,0.2,79,1016.8,3
Springfield,15.4,20,0.2,85,1016.8,3
Springfield,17.2,20.9,1.2,87,1011.7,3
Springfield,13.4,19.8,0,64,1020.9,3
Springfield,12.4,21,0,79,1024.9,3
Springfield,13.2,30,0,73,1016.8,3
Springfield,15.2,18.4,0.8,70,1016.8,3
Springfield,14.7,19.6,0.4,86,1022.5,4
Springfield,16.5,19.5,38,97,1014.6,4
Springfield,17,19.5,7.8,75,1011.8,4
Springfield,14.5,19.2,1,87,1003.5,4
Springfield,12,20,1.6,84,1010,4
Springfield,14.2,21.5,0,87,1008.5,4
Springfield,15.6,21.2,0.8,85,1015.6,4
Springfield,12.2,22.2,0,91,1019.5,4
Springfield,14.8,19.3,1.6,84,1019.4,4
Springfield,15.3,18.5,1.8,71,1022.6,4
Springfield,12,24.2,0.6,79,1020.6,4
Springfield,13.5,19,0,82,1006.9,4
Springfield,12.2,22.6,5.8,84,1010.6,4
Springfield,13.6,25.5,8.4,74,1007.9,4
Springfield,15.4,22.8,0,72,1009.2,4
Springfield,13.8,20.5,0,84,1014.6,4
Springfield,15,20.6,0,80,1021,4
Springfield,13,22.6,0,79,1020.3,4
Springfield,15.8,22.2,0,78,1013.5,4
Springfield,15.2,21.5,0,90,1013.8,4
Springfield,13.8,19.4,0,88,1016.5,4
Springfield,14.3,18,9.6,76,1021,4
Springfield,11.5,17,0.6,66,1019.2,4
Springfield,10,18.5,0,70,1024.7,4
Springfield,8.4,23,0,81,1019.5,4
Springfield,12,17.8,1.8,63,1025.9,4
Springfield,7.9,18.9,0,73,1030,4
Springfield,8.2,18.7,0,93,1026.4,4
Springfield,12.3,23,0,93,1019.3,4
Springfield,13.7,24,0,76,1019.1,4
Springfield,16,17.5,4,60,1027,5
Springfield,9.2,19.9,0.2,83,1025.7,5
Springfield,13,16.8,3.2,58,1019.9,5
Springfield,14.1,17.2,0,64,1028.7,5
Springfield,7.1,18.5,0,81,1028.1,5
Springfield,8,20.4,0,94,1024.8,5
Springfield,11.5,21.6,0.6,93,1024.7,5
Springfield,9.7,20.5,0.2,97,1020,5
Springfield,13,17.5,2.2,94,1017.2,5
Springfield,12,15.4,2.8,62,1024.2,5
Springfield,10,18.1,0,70,1025.6,5
Springfield,8.2,21.6,0,56,1012.9,5
Springfield,12.5,15.8,1.4,67,1012.6,5
Springfield,12.6,15.4,2.6,59,1019.3,5
Springfield,12.2,17.3,0,79,1019.9,5
Springfield,12,20.5,0,78,1017.8,5
Springfield,12,19,0.6,94,1019.6,5
Springfield,12,20.8,0,68,1013.6,5
Springfield,7.6,19,0,97,1012.7,5
Springfield,9.5,19.1,0,96,1018.2,5
Springfield,11.8,25.8,0,55,1013.4,5
Springfield,14.2,18.6,0.6,86,999.2,5
Springfield,11.6,15.5,8.2,65,1003.2,5
Springfield,11.5,16.1,4.6,65,1016.5,5
Springfield,11.2,20,0,68,1019.4,5
Springfield,13,20.5,0,67,1012.1,5
Springfield,11.9,17.7,5.2,94,1003.7,5
Springfield,12.4,17.9,5.2,65,1020.3,5
Springfield,9.6,20.4,0,77,1023.3,5
Springfield,9.4,20.6,0,76,1020.1,5
Springfield,11.8,18.4,9.2,80,1018.7,5
Springfield,10.4,17.8,7.4,91,1021.9,6
Springfield,7.9,19.8,0,76,1022.1,6
Springfield,9.8,17.2,0,81,1021.5,6
Springfield,10.8,16.5,6.8,79,1029,6
Springfield,13,16.5,19.2,83,1028.7,6
Springfield,12.9,18.8,2,96,1027.1,6
Springfield,10.4,15.5,0,77,1023.6,6
Springfield,11.4,14.5,2.6,74,1032.6,6
Springfield,10.1,14.6,0.4,79,1033.2,6
Springfield,5.5,16.6,0,88,1030.7,6
Springfield,6.6,16.6,0,80,1028.3,6
Springfield,6.2,20.8,0,70,1024.7,6
Springfield,7.8,21.9,0,57,1020.3,6
Springfield,8.9,17.4,2.8,83,1014.2,6
Springfield,9.5,14.2,0.4,92,1011.8,6
Springfield,10.4,17.2,10.2,79,1014.9,6
Springfield,10.4,18.6,8.2,84,1020.9,6
Springfield,9.2,19,0,88,1023.5,6
Springfield,12.3,19.9,0,88,1026.3,6
Springfield,8.2,20.7,0,87,1025.2,6
Springfield,7.8,20,0,97,1021.8,6
Springfield,8.5,19.5,0,81,1018.6,6
Springfield,12.4,14.5,18.4,78,1016.5,6
Springfield,7.6,13.2,19.2,68,1028.3,6
Springfield,5.5,16,2.6,70,1028.5,6
Springfield,6.5,17.2,0,52,1026.3,6
Springfield,9.5,16.9,1.4,92,1023.4,6
Springfield,10.5,15.3,4.8,91,1027.7,6
Springfield,10.6,14.5,1.6,68,1031.4,6
Springfield,10.8,14.4,0,61,1034.9,6
Springfield,8,16,0,72,1030.5,7
Springfield,10.2,13.5,15.4,59,1024.9,7
Springfield,6.9,14.2,17.4,84,1025.9,7
Springfield,8.2,14.9,0.6,67,1027.9,7
Springfield,6.5,16.2,0,80,1026.2,7
Springfield,9,17.2,0,68,1024.2,7
Springfield,6.7,18.1,0,77,1018.8,7
Springfield,8,17,0,52,1003.3,7
Springfield,9.2,13.9,2.2,83,992.8,7
Springfield,7.2,16.5,11.4,82,1013,7
Springfield,8.8,19.2,1,79,1008.8,7
Springfield,6,14.2,22.2,99,1002.3,7
Springfield,5.6,15.4,21,81,1016.8,7
Springfield,9.8,18.2,2.2,92,1023.3,7
Springfield,9.5,19,0,82,1020.9,7
Springfield,10.6,16.6,0,76,1014.3,7
Springfield,8.8,15.1,18,87,1024.1,7
Springfield,8.1,15.3,10.6,91,1027.2,7
Springfield,9.9,15,9.8,93,1030.6,7
Springfield,6.5,15,0,86,1032.4,7
Springfield,6.8,17.4,0,92,1031.5,7
Springfield,5.7,18.6,0,88,1031.2,7
Springfield,7.8,17.4,0,72,1033.1,7
Springfield,6.5,17.5,0,82,1028.9,7
Springfield,6.6,20.8,0,62,1019.3,7
Springfield,10.2,19.5,0.6,74,1015.7,7
Springfield,10.2,17.6,0,82,1016.7,7
Springfield,11,16.6,0.8,87,1013.2,7
Springfield,10.2,14.4,6,85,1012.7,7
Springfield,7.8,17.4,5.2,86,1022.7,7
Springfield,10.4,16.6,12.8,93,1028.3,7
Springfield,7.1,21,0.4,96,1034.8,8
Springfield,7.8,22.4,0,81,1031.1,8
Springfield,10,16,0,88,1029.7,8
Springfield,11.1,20.2,0,93,1026.9,8
Springfield,10.4,18.6,0,73,1019.8,8
Springfield,11.5,14.1,1.6,68,1023.7,8
Springfield,8.5,16.5,0,78,1022.9,8
Springfield,11.2,14.8,4.6,60,1027.4,8
Springfield,8.9,13.8,0.8,78,1030.4,8
Springfield,6.2,18,0.6,65,1025.4,8
Springfield,8.5,20.4,0,37,1015.5,8
Springfield,11.5,16.8,5.2,77,1007.4,8
Springfield,10.8,15.9,7.2,68,1007.3,8
Springfield,10.9,14.2,3.4,64,1020.4,8
Springfield,9.2,16.7,0.6,79,1024.2,8
Springfield,8.2,17.8,0,82,1019.5,8
Springfield,6.8,16.2,0.2,92,1004.4,8
Springfield,7.8,11.6,14.8,64,1012.3,8
Springfield,7.5,14.5,7.8,90,1021.7,8
Springfield,7.1,16.8,0.4,87,1020.6,8
Springfield,8.2,17.6,0.2,74,1015,8
Springfield,10,13,27,79,1016.7,8
Springfield,7.4,14.4,0.2,69,1018.4,8
Springfield,10.4,13.3,3.2,73,1028.3,8
Springfield,10.4,14,0,67,1030.1,8
Springfield,11.8,13.5,0,66,1029.7,8
Springfield,10.2,16.6,0,74,1027,8
Springfield,7.5,22.5,0,69,1018.9,8
Springfield,8.6,19.8,0,72,1015.1,8
Springfield,8.8,16.9,1.6,93,1014.5,8
Springfield,8.5,15.3,2.6,88,1016.3,8
Springfield,11.3,14.5,1.2,65,1025.1,9
Springfield,8.6,15.7,1.4,85,1027.8,9
Springfield,9,15.6,0.6,95,1024.9,9
Springfield,10.4,15.5,9.8,70,1021.9,9
Springfield,10.5,16.4,1,86,1027.3,9
Springfield,8.2,19.1,0,75,1019,9
